4o_s3hXDPhM, 26.000, 36.000, "/m/02mk9,/m/07yv9,/t/dd00066,/t/dd00130"
4oh89dFI_Jk, 30.000, 40.000, "/m/02mk9,/m/07pb8fc,/t/dd00066"
4pS7pWd8MLI, 30.000, 40.000, "/m/02mk9,/m/04rlf,/m/07q2z82,/m/07yv9,/m/0k4j,/t/dd00066"
4pY08Wuwn40, 18.000, 28.000, "/m/02mk9,/m/07pb8fc,/m/07q2z82,/m/07yv9,/t/dd00066"
4pYCJJ5A8LY, 30.000, 40.000, "/m/02mk9,/m/07pb8fc,/t/dd00066"
4pYYYQhXgco, 2.000, 12.000, "/m/02mk9,/m/07pb8fc,/t/dd00066"
4q5AjZGyu34, 30.000, 40.000, "/m/02mk9,/m/07pb8fc,/m/07yv9,/t/dd00066"
4q5HE7mbSrk, 12.000, 22.000, "/m/02mk9,/t/dd00066"
4qE19TrPXYY, 30.000, 40.000, "/m/02mk9,/m/07pb8fc,/t/dd00066"
4qaoI15ZqCU, 8.000, 18.000, "/m/02mk9,/m/07pb8fc,/t/dd00066"
4rW-Eaiybmk, 19.000, 29.000, "/m/02mk9,/m/07pb8fc,/m/07yv9,/t/dd00066"
4r_hvFALTJQ, 30.000, 40.000, "/m/02mk9,/m/07pb8fc,/m/07q2z82,/m/07yv9,/m/0k4j,/t/dd00066"
4rwW9DGApOI, 30.000, 40.000, "/m/02mk9,/m/07pb8fc,/m/07yv9,/m/0k4j,/t/dd00066"
4sPyz2K4_MQ, 50.000, 60.000, "/m/012f08,/m/02mk9,/m/07yv9,/m/0k4j,/t/dd00066"
4sb9jN0SgTM, 26.000, 36.000, "/m/02mk9,/m/07pb8fc,/m/07q2z82,/m/07yv9,/m/09x0r,/m/0k4j,/t/dd00066"
4suwyU3FfQg, 20.000, 30.000, "/m/0d31p,/t/dd00066"
4sxaiKgaP00, 30.000, 40.000, "/m/02mk9,/m/09x0r,/t/dd00066"
4tGLeYJEa8c, 30.000, 40.000, "/m/07q2z82,/m/07yv9,/m/0k4j,/t/dd00066"
4tmGrFs-Wpw, 4.000, 14.000, "/m/02mk9,/m/07q2z82,/m/07yv9,/t/dd00066"
4tpy-qty3wY, 30.000, 40.000, "/m/02mk9,/m/07q2z82,/m/07yv9,/t/dd00066"
4twxRcxtEeg, 23.000, 33.000, "/m/07yv9,/m/0k4j,/t/dd00066"
4ubaIsm2Jvw, 3.000, 13.000, "/m/02mk9,/t/dd00066"
4uce6jNWxOE, 3.000, 13.000, "/m/02mk9,/m/07pb8fc,/m/07q2z82,/m/07yv9,/m/09x0r,/m/0k4j,/t/dd00066"
4uuHl4Oc_Ls, 30.000, 40.000, "/m/09x0r,/t/dd00066"
4uxa60e5WVE, 30.000, 40.000, "/m/07yv9,/m/0k4j,/t/dd00066"
4vc2Io_ExuI, 30.000, 40.000, "/m/07q2z82,/m/07yv9,/t/dd00066"
4wi61xAnHgo, 30.000, 40.000, "/m/02mk9,/m/07yv9,/t/dd00066,/t/dd00130"
4wjKtAs9aMQ, 29.000, 39.000, "/m/02mk9,/m/07pb8fc,/m/07yv9,/m/0k4j,/t/dd00066"
4wwKb-bQQtM, 30.000, 40.000, "/m/02mk9,/m/07q2z82,/m/07yv9,/m/0k4j,/t/dd00066"
4x1LNEW-vYo, 30.000, 40.000, "/m/02mk9,/m/07pb8fc,/m/09x0r,/t/dd00066,/t/dd00130"
4x4Ms-8WGlo, 30.000, 40.000, "/m/09x0r,/t/dd00066"
4x6fZqvHfC8, 30.000, 40.000, "/m/02mk9,/m/07yv9,/t/dd00066,/t/dd00130"
4xrL4TSgHwU, 30.000, 40.000, "/m/02mk9,/m/07pb8fc,/m/07q2z82,/m/07yv9,/t/dd00066,/t/dd00130"
4xvahaItqZk, 30.000, 40.000, "/m/01jwx6,/m/02mk9,/m/07pb8fc,/m/07q2z82,/m/07yv9,/t/dd00066"
4yJdQxEPUag, 30.000, 40.000, "/m/02mk9,/m/07q2z82,/t/dd00066,/t/dd00130"
4yhuibVfzg4, 30.000, 40.000, "/m/02mk9,/m/07q2z82,/m/07yv9,/t/dd00066"
4yvm8WRKFgg, 0.000, 10.000, "/m/07yv9,/m/0k4j,/t/dd00066,/t/dd00128"
4z4QbOWH6WM, 30.000, 40.000, "/m/07q2z82,/m/07yv9,/m/09x0r,/m/0k4j,/t/dd00066"
4zUSfLNfcuI, 30.000, 40.000, "/m/02mk9,/m/07pb8fc,/m/07yv9,/m/0k4j,/t/dd00066"
4ze4w68NjXM, 30.000, 40.000, "/m/02mk9,/m/07pb8fc,/m/07yv9,/m/0k4j,/t/dd00066"
4zk3yXfYt9c, 23.000, 33.000, "/m/02mk9,/m/07pb8fc,/m/07yv9,/m/0k4j,/t/dd00066"
4zm7dKf-vuU, 30.000, 40.000, "/m/02mk9,/m/07pb8fc,/m/07q2z82,/m/07yv9,/t/dd00066"
5-DTG39fw6U, 30.000, 40.000, "/m/02mk9,/m/07pb8fc,/m/07yv9,/m/096m7z,/m/0chx_,/t/dd00066"
5-J-4aZ6WmY, 22.000, 32.000, "/m/02mk9,/m/07pb8fc,/m/07yv9,/m/0k4j,/t/dd00066"
5-LBU9jZREk, 12.000, 22.000, "/m/02mk9,/m/07pb8fc,/m/07yv9,/t/dd00066"
5-NOT3LEvpo, 30.000, 40.000, "/m/02mk9,/m/04rlf,/m/07yv9,/t/dd00066"
5-PJ49JuuRQ, 20.000, 30.000, "/m/02mk9,/m/07q2z82,/m/07yv9,/m/0k4j,/t/dd00066"
5-RUKpZy8G0, 20.000, 30.000, "/m/02mk9,/m/07pb8fc,/t/dd00066"
50LYD23nvIw, 30.000, 40.000, "/m/02mk9,/m/07pb8fc,/m/07yv9,/m/0k4j,/t/dd00066"
50pEkNOqiAc, 30.000, 40.000, "/m/02mk9,/m/07pb8fc,/m/09x0r,/t/dd00066"
50vb7OpufBk, 30.000, 40.000, "/m/02mk9,/m/07pb8fc,/m/07yv9,/t/dd00066"
510LeGhpESU, 30.000, 40.000, "/m/02mk9,/m/07pb8fc,/m/07q2z82,/m/07yv9,/t/dd00066"
516ZWQU8crc, 10.000, 20.000, "/m/02mk9,/m/07pb8fc,/m/07q2z82,/m/07yv9,/m/0k4j,/t/dd00066"
51jBDrCNpuI, 24.000, 34.000, "/m/02mk9,/m/07pb8fc,/m/09x0r,/t/dd00066"
523ioOUq8yM, 30.000, 40.000, "/m/02mk9,/m/07pb8fc,/m/07yv9,/t/dd00066"
525ClhVpbJ8, 25.000, 35.000, "/m/02mk9,/m/07pb8fc,/t/dd00066"
52CC_F-yM8Q, 30.000, 40.000, "/m/02mk9,/m/07q2z82,/m/07yv9,/t/dd00066"
52wxI_6Eb0c, 30.000, 40.000, "/m/02mk9,/m/07pb8fc,/t/dd00066"
536P-VAjPHQ, 30.000, 40.000, "/m/02mk9,/m/07pb8fc,/m/09x0r,/m/0k4j,/t/dd00066"
539P0Hg8tFI, 8.000, 18.000, "/m/02mk9,/m/09x0r,/t/dd00066,/t/dd00130"
53GTG0aoq7g, 30.000, 40.000, "/m/07q2z82,/m/07yv9,/m/0k4j,/t/dd00066"
53HVJUmVqKU, 24.000, 34.000, "/m/02mk9,/m/07pb8fc,/m/07yv9,/t/dd00066"
53aK0xNfiPk, 30.000, 40.000, "/m/02mk9,/m/04rlf,/t/dd00066"
53oGh4sokLo, 30.000, 40.000, "/m/02mk9,/m/07pb8fc,/t/dd00066"
53tMQFZLuq0, 30.000, 40.000, "/m/02mk9,/m/04229,/m/07q2z82,/m/07yv9,/m/0k5j,/t/dd00066,/t/dd00067,/t/dd00130"
544QZaggMX8, 30.000, 40.000, "/m/02mk9,/m/07q2z82,/m/07yv9,/m/09x0r,/t/dd00066"
5487E8xksDw, 30.000, 40.000, "/m/02mk9,/m/07pb8fc,/m/07yv9,/m/09x0r,/t/dd00066"
54H2JHZDeV4, 9.000, 19.000, "/m/02mk9,/m/07q2z82,/m/07yv9,/m/0k4j,/t/dd00066"
55-TBkRgZ9c, 30.000, 40.000, "/m/02mk9,/m/0k4j,/t/dd00066"
55HIr6BsiwA, 30.000, 40.000, "/m/02mk9,/m/07pb8fc,/m/07q2z82,/m/07yv9,/m/0k4j,/t/dd00066"
55OtCap7h-o, 9.000, 19.000, "/m/07q2z82,/m/07yv9,/m/0k4j,/t/dd00066"
55gM2Mui5lU, 24.000, 34.000, "/m/02mk9,/m/07q2z82,/m/07yv9,/t/dd00066"
55kHKlDlJAM, 30.000, 40.000, "/m/02mk9,/m/07pb8fc,/m/07yv9,/t/dd00066"
56fTAR3gdFM, 30.000, 40.000, "/m/02mk9,/m/07q2z82,/t/dd00066"
56kAEOPhUqQ, 24.000, 34.000, "/m/02mk9,/m/07pb8fc,/m/07yv9,/t/dd00066"
56qBGYL30EU, 30.000, 40.000, "/m/01jwx6,/m/02mk9,/m/07q2z82,/m/07yv9,/m/0k4j,/t/dd00066,/t/dd00067,/t/dd00130"
56wmOXDjjZY, 30.000, 40.000, "/m/01jwx6,/m/02mk9,/m/07q2z82,/m/07yv9,/t/dd00066,/t/dd00130"
56xLWzW86JM, 27.000, 37.000, "/m/07q2z82,/m/07yv9,/m/0k4j,/t/dd00066"
57-SKNIZDhE, 30.000, 40.000, "/m/02mk9,/m/07yv9,/m/0k4j,/t/dd00066,/t/dd00130"
57-vjVZ7Pso, 8.000, 18.000, "/m/07pb8fc,/m/07yv9,/t/dd00066"
57GFrxz_mnw, 11.000, 21.000, "/m/02mk9,/m/07pb8fc,/t/dd00066"
57TqhCDhBTM, 21.000, 31.000, "/m/02mk9,/m/07yv9,/t/dd00066"
57vRagAGZgA, 9.000, 19.000, "/m/02mk9,/m/07q2z82,/m/07yv9,/m/0k4j,/t/dd00066"
57zfibM5dOo, 30.000, 40.000, "/m/07q2z82,/m/07yv9,/m/0k4j,/m/0ltv,/t/dd00066"
580wySFmFd0, 30.000, 40.000, "/m/02mk9,/m/07pb8fc,/m/07yv9,/t/dd00066"
58kmEi8Kya4, 25.000, 35.000, "/m/02mk9,/m/07q2z82,/m/07yv9,/t/dd00066"
58qcYSqMUHo, 80.000, 90.000, "/m/07yv9,/m/0k4j,/t/dd00066"
58sH5tJsI6k, 30.000, 40.000, "/m/02mk9,/m/07pb8fc,/m/07q2z82,/m/07yv9,/m/09x0r,/t/dd00066"
590SCUUrxvM, 30.000, 40.000, "/m/02mk9,/m/07q2z82,/m/07yv9,/m/0k4j,/t/dd00066"
59CQy6KzjR4, 17.000, 27.000, "/m/02mk9,/m/07pb8fc,/m/07yv9,/t/dd00066"
59d0f4mqnas, 30.000, 40.000, "/m/02mk9,/m/07pb8fc,/m/07q2z82,/t/dd00066"
5AGb3R_h1-s, 30.000, 40.000, "/t/dd00066"
5AhkYe9fwtc, 13.000, 23.000, "/m/02mk9,/m/07pb8fc,/t/dd00066"
5AkuqGmLECk, 180.000, 190.000, "/m/02mk9,/m/07pb8fc,/m/07yv9,/m/0k4j,/t/dd00066"
5AqsKmSXoT8, 20.000, 30.000, "/m/02mk9,/m/07yv9,/m/0k4j,/t/dd00066,/t/dd00128"
5B-tULjzYvI, 30.000, 40.000, "/m/02mk9,/m/07q2z82,/t/dd00066"
5B92N6XdF2Y, 240.000, 250.000, "/m/07yv9,/m/0k4j,/t/dd00066"
5BLQ53e9BJo, 70.000, 80.000, "/m/07q2z82,/m/07rqsjt,/m/07yv9,/m/09x0r,/m/0k4j,/t/dd00066"
5CBtUYwMQ8A, 17.000, 27.000, "/m/02mk9,/m/07pb8fc,/m/07q2z82,/m/07yv9,/t/dd00066,/t/dd00130"
5CHoCabCJwc, 0.000, 9.000, "/m/02mk9,/m/04rlf,/m/07q2z82,/m/07yv9,/t/dd00066"
5CVAq2ABFBo, 20.000, 30.000, "/m/07yv9,/t/dd00066"
5ChT59ujlTQ, 30.000, 40.000, "/m/07q2z82,/m/07yv9,/t/dd00066"
5D24VTobh2M, 0.000, 10.000, "/m/02mk9,/t/dd00066,/t/dd00125"
5D78HhG9l9o, 11.000, 21.000, "/m/02mk9,/m/07pb8fc,/m/07yv9,/t/dd00066"
5DH6wC_Uapc, 30.000, 40.000, "/m/02mk9,/t/dd00066"
5DJW7q80JE0, 30.000, 40.000, "/m/02mk9,/m/07pb8fc,/m/07yv9,/m/09x0r,/t/dd00066,/t/dd00067"
5DoIPg7Jbhw, 30.000, 40.000, "/m/07q2z82,/m/07yv9,/t/dd00066"
5EZK1cUXvh8, 17.000, 27.000, "/m/02mk9,/m/07q2z82,/m/07yv9,/m/0k4j,/t/dd00066"
5FItmvU1yi0, 30.000, 40.000, "/m/02mk9,/t/dd00066,/t/dd00130"
5FMM9sBdzuY, 6.000, 16.000, "/m/02mk9,/m/07pb8fc,/t/dd00066,/t/dd00130"
5FcSNdNrKc0, 26.000, 36.000, "/m/02mk9,/t/dd00066"
5FpUBN1xBt8, 30.000, 40.000, "/m/02mk9,/m/07pb8fc,/m/07q2z82,/m/09x0r,/t/dd00066"
5FvrRpEQg7o, 30.000, 40.000, "/m/02mk9,/t/dd00066"
5G-0Rma9gJU, 50.000, 60.000, "/m/07yv9,/m/0ltv,/t/dd00066"
5GBbCS9f0Y4, 27.000, 37.000, "/m/09x0r,/t/dd00066"
5GU9ZC017-0, 25.000, 35.000, "/m/02mk9,/m/07q2z82,/m/07yv9,/m/0k4j,/t/dd00066"
5GZFwtSb2eA, 30.000, 40.000, "/m/07yv9,/m/09x0r,/m/0k4j,/t/dd00066"
5GmYyDVgR8I, 21.000, 31.000, "/m/02mk9,/m/07q2z82,/m/07yv9,/t/dd00066"
5HMsRlqxlsA, 30.000, 40.000, "/m/02mk9,/t/dd00066,/t/dd00130"
5HOEkNHUql4, 30.000, 40.000, "/m/02mk9,/m/07q2z82,/m/07yv9,/m/0k4j,/t/dd00066"
5IdWDD-cRXc, 90.000, 100.000, "/m/07yv9,/m/0k4j,/t/dd00066"
5Ie-wBjnuO4, 18.000, 28.000, "/m/02mk9,/m/07pb8fc,/m/07yv9,/t/dd00066"
5IfxOno02WI, 30.000, 40.000, "/m/02mk9,/m/07yv9,/t/dd00066"
5J0B4l3iOKU, 30.000, 40.000, "/m/02mk9,/m/07pb8fc,/m/07yv9,/m/09x0r,/t/dd00066"
5J15CaZBb_o, 30.000, 40.000, "/m/02mk9,/t/dd00066"
5JA1fd447RY, 30.000, 40.000, "/m/07pb8fc,/m/07q2z82,/m/07yv9,/m/0k4j,/t/dd00066,/t/dd00067"
5JGmQx6-Xn0, 19.000, 29.000, "/m/02mk9,/m/07yv9,/m/0k4j,/t/dd00066"
5K88XirFqpA, 30.000, 40.000, "/m/02mk9,/m/07q2z82,/m/07yv9,/m/0k4j,/t/dd00066"
5KU2JkSfN48, 30.000, 40.000, "/m/02mk9,/m/07q2z82,/m/07yv9,/m/0k4j,/t/dd00066"
5KURC2_WjAc, 15.000, 25.000, "/m/07pb8fc,/m/07yv9,/t/dd00066"
5KV4RdsfyS8, 30.000, 40.000, "/m/02mk9,/m/07pb8fc,/t/dd00066"
5K_iDKpXvGg, 19.000, 29.000, "/m/02mk9,/m/07q2z82,/m/07yv9,/m/0k4j,/t/dd00066,/t/dd00130"
5KdKhCM2g2s, 16.000, 26.000, "/m/07q2z82,/m/07yv9,/m/0k4j,/t/dd00066"
5KmU6t2Csi0, 30.000, 40.000, "/m/02mk9,/m/07pb8fc,/m/07q2z82,/m/07yv9,/m/0k4j,/t/dd00066,/t/dd00130"
5LIL3W_Yv2Y, 20.000, 30.000, "/m/07q2z82,/m/07yv9,/m/0k4j,/t/dd00066"
5LXGlUptq4w, 12.000, 22.000, "/m/02mk9,/m/07pb8fc,/m/07yv9,/t/dd00066"
5LhzgJUMjCs, 30.000, 40.000, "/m/02mk9,/m/07pb8fc,/m/07yv9,/t/dd00066,/t/dd00130"
5M5LZpmllMg, 30.000, 40.000, "/m/02mk9,/m/07q2z82,/m/07yv9,/m/09x0r,/m/0k4j,/t/dd00066"
5M67joAYW9g, 30.000, 40.000, "/m/07yv9,/t/dd00066"
5M7BZZMNScE, 30.000, 40.000, "/m/02mk9,/m/07q2z82,/m/07yv9,/m/0k4j,/t/dd00066"
5MGZhHM4u7s, 30.000, 40.000, "/m/02mk9,/m/07pb8fc,/m/07yv9,/m/09x0r,/t/dd00066"
5MINcUj-CMU, 29.000, 39.000, "/m/02mk9,/m/07pb8fc,/m/07yv9,/m/09ct_,/t/dd00066,/t/dd00130"
5MNxPQYq7so, 30.000, 40.000, "/m/012f08,/m/07q2z82,/m/07yv9,/t/dd00066"
5MXtSBsWrGs, 30.000, 40.000, "/m/02mk9,/m/07yv9,/t/dd00066,/t/dd00130"
5N-rpph7F74, 30.000, 40.000, "/m/02mk9,/m/07pb8fc,/m/07yv9,/m/09x0r,/t/dd00066"
5NGv8LRoIpQ, 30.000, 40.000, "/m/02mk9,/m/07pb8fc,/m/07q2z82,/m/07yv9,/m/0k4j,/t/dd00066"
5NLbDrlm8Y8, 12.000, 22.000, "/m/07q2z82,/m/07yv9,/m/0k4j,/t/dd00066"
5NoWxLopuzM, 30.000, 40.000, "/m/02mk9,/m/07pb8fc,/m/07yv9,/m/09x0r,/t/dd00066"
5NtIUEBHAWA, 30.000, 40.000, "/m/02mk9,/m/07yv9,/t/dd00066"
5O1dJipMONc, 30.000, 40.000, "/m/02mk9,/m/07pb8fc,/t/dd00066,/t/dd00130"
5ODcUmX2Xnc, 30.000, 40.000, "/m/02mk9,/m/07q2z82,/m/07yv9,/m/0k4j,/t/dd00066"
5OPuoPhvvGI, 5.000, 15.000, "/m/02mk9,/m/07pb8fc,/m/07q2z82,/m/07yv9,/t/dd00066"
5ObqZ1ELfow, 30.000, 40.000, "/m/02mk9,/m/07pb8fc,/m/07q2z82,/m/07yv9,/m/0k4j,/t/dd00066"
5OrzRGmGAxw, 30.000, 40.000, "/m/02mk9,/m/07q2z82,/m/07yv9,/m/0k4j,/t/dd00066"
5PWZ6DgCzkA, 150.000, 160.000, "/m/07q2z82,/m/07yv9,/t/dd00066"
5PkQ4EEFG5M, 30.000, 40.000, "/m/02mk9,/m/07q2z82,/m/07yv9,/t/dd00066"
5PteNzGCchg, 10.000, 20.000, "/m/02mk9,/m/07pb8fc,/m/07yv9,/m/09x0r,/t/dd00066"
5QvTQaM6eK4, 30.000, 40.000, "/m/07pb8fc,/m/07q2z82,/m/07yv9,/m/09x0r,/m/0k4j,/t/dd00066"
5R_5H75021c, 21.000, 31.000, "/m/02mk9,/m/07pb8fc,/t/dd00066"
5RklOICz5eo, 30.000, 40.000, "/m/07pb8fc,/m/07q2z82,/m/07yv9,/m/09x0r,/m/0k4j,/t/dd00066,/t/dd00130"
5RnxscJKCpg, 30.000, 40.000, "/m/02mk9,/m/07pb8fc,/m/07yv9,/m/09x0r,/t/dd00066"
5S-a3vjoRss, 30.000, 40.000, "/m/02mk9,/m/07q2z82,/m/07yv9,/m/0k4j,/t/dd00066"
5SDByVbuYrM, 30.000, 40.000, "/m/07pb8fc,/m/07yv9,/m/0k4j,/t/dd00066"
5SQEqvC14zg, 29.000, 39.000, "/m/07yv9,/t/dd00066"
5Sm1OYBviWw, 27.000, 37.000, "/m/02mk9,/m/07pb8fc,/m/07yv9,/m/0k4j,/t/dd00066"
5T-quqlhyo4, 23.000, 33.000, "/m/07pb8fc,/m/07yv9,/m/09x0r,/t/dd00066"
5TdFUrsqz-E, 11.000, 21.000, "/m/02mk9,/m/07pb8fc,/m/07yv9,/m/0k4j,/t/dd00066,/t/dd00130"
5TlwzlyZb8M, 30.000, 40.000, "/m/07pb8fc,/m/07q2z82,/m/07yv9,/m/0k4j,/t/dd00066"
5UCH138FT5s, 30.000, 40.000, "/m/02mk9,/t/dd00066"
5UO-8jaJb0I, 30.000, 40.000, "/m/02mk9,/m/07q2z82,/m/07yv9,/t/dd00066"
5UOeq85FvHY, 0.000, 10.000, "/m/07yv9,/t/dd00066"
5UQpIMDnSL4, 13.000, 23.000, "/m/02mk9,/m/07q2z82,/m/07yv9,/t/dd00066"
5UVODtH_uTU, 30.000, 40.000, "/m/02mk9,/m/07pb8fc,/m/07yv9,/m/0k4j,/t/dd00066"
5Uw4ehjI-8o, 30.000, 40.000, "/m/01jwx6,/m/02mk9,/m/07yv9,/m/0k4j,/t/dd00066"
5V6gQYLvwxM, 8.000, 18.000, "/m/02mk9,/m/07q2z82,/m/07yv9,/m/0k4j,/t/dd00066"
5V9D220bvG8, 30.000, 40.000, "/t/dd00066"
5VD62kw9SXM, 30.000, 40.000, "/m/02mk9,/m/07pb8fc,/m/07yv9,/t/dd00066"
5VLwslblHAo, 19.000, 29.000, "/m/02mk9,/m/09x0r,/t/dd00066"
5VYDXux6LAc, 80.000, 90.000, "/m/07q2z82,/m/07yv9,/t/dd00066"
5W6gvgWCONE, 4.000, 14.000, "/m/02mk9,/m/07pb8fc,/m/09x0r,/t/dd00066"
5WOfA0JdizI, 28.000, 38.000, "/m/02mk9,/m/07pb8fc,/m/07yv9,/m/09x0r,/t/dd00066"
5WVH4_iIYCQ, 10.000, 20.000, "/m/02mk9,/m/07pb8fc,/m/07q2z82,/m/07yv9,/t/dd00066"
5WhcOSghqFU, 11.000, 21.000, "/m/02mk9,/m/07pb8fc,/m/07q2z82,/m/07yv9,/m/0k4j,/t/dd00066"
5WoWIA_p98k, 30.000, 40.000, "/m/02mk9,/m/07yv9,/m/0k4j,/t/dd00066"
5X4eOG514yE, 30.000, 40.000, "/m/07q2z82,/m/07yv9,/m/09x0r,/t/dd00066,/t/dd00067"
5XOinTMVDDY, 30.000, 40.000, "/m/02mk9,/m/07q2z82,/m/07yv9,/m/0k4j,/t/dd00066"
5XWn6m-5Ty0, 30.000, 40.000, "/m/02mk9,/m/07q2z82,/m/07yv9,/t/dd00066"
5XmS4aVF6kI, 30.000, 40.000, "/m/02mk9,/m/07pb8fc,/t/dd00066"
5YXlfyojVcg, 30.000, 40.000, "/m/02mk9,/m/07pb8fc,/m/07q2z82,/m/09x0r,/t/dd00066,/t/dd00067,/t/dd00130"
5YZBfWhtdjk, 30.000, 40.000, "/m/02mk9,/t/dd00066"
5YieRcjQMtE, 28.000, 38.000, "/m/02mk9,/m/07pb8fc,/m/07yv9,/t/dd00066"
5YozCCo2aWU, 30.000, 40.000, "/m/02mk9,/t/dd00066"
5YqCWHxU644, 30.000, 40.000, "/m/02mk9,/t/dd00066"
5ZRTs1ADSB0, 60.000, 70.000, "/m/02mk9,/m/07yv9,/m/0k4j,/t/dd00066"
5ZqacPNqsoU, 30.000, 40.000, "/m/02mk9,/m/07pb8fc,/m/07q2z82,/m/07yv9,/m/09x0r,/t/dd00066"
5_7Qh_hiR9k, 220.000, 230.000, "/m/02mk9,/m/09x0r,/t/dd00066"
5_C-P8FWpyI, 30.000, 40.000, "/m/02mk9,/m/07pb8fc,/m/07yv9,/m/0k4j,/t/dd00066"
5_k9zv5z41A, 30.000, 40.000, "/m/02mk9,/t/dd00066"
5_zQzzAJh0E, 80.000, 90.000, "/t/dd00066,/t/dd00129"
5aF_Gbse0EM, 13.000, 23.000, "/m/02mk9,/m/07yv9,/m/09x0r,/t/dd00066"
5aRFA78-oqE, 30.000, 40.000, "/m/02mk9,/m/07yv9,/t/dd00066"
5aWlGu5TohE, 30.000, 40.000, "/m/02mk9,/m/07pb8fc,/m/07yv9,/m/09x0r,/m/0k4j,/t/dd00066"
5bBY7m1-c8g, 30.000, 40.000, "/m/07q2z82,/m/07yv9,/t/dd00066"
5bKmsnSXRCA, 30.000, 40.000, "/m/02mk9,/m/07q2z82,/m/07yv9,/t/dd00066,/t/dd00130"
5c7KlyKL1NM, 30.000, 40.000, "/m/012f08,/m/07yv9,/m/0k4j,/t/dd00066,/t/dd00134"
5cGGOlHoOY0, 80.000, 90.000, "/m/07q2z82,/m/07yv9,/m/0k4j,/m/0ltv,/t/dd00066"
5cPbu3oRSMM, 30.000, 40.000, "/m/012ndj,/m/03j1ly,/m/07r04,/m/07yv9,/m/09x0r,/t/dd00066"
5cVBiIidGio, 16.000, 26.000, "/m/02mk9,/m/07pb8fc,/m/07yv9,/m/0k4j,/t/dd00066"
5cV_A8DkHrQ, 23.000, 33.000, "/m/02mk9,/m/07q2z82,/m/07yv9,/t/dd00066"
5cjQirZaxaU, 30.000, 40.000, "/m/02mk9,/m/07pb8fc,/m/07yv9,/m/09x0r,/t/dd00066"
5d4sMWZrFYM, 30.000, 40.000, "/m/02mk9,/m/07p_0gm,/m/07pb8fc,/t/dd00066"
5dG9wbo_ISw, 30.000, 40.000, "/m/04_sv,/m/07pb8fc,/m/07q2z82,/m/07yv9,/m/09x0r,/t/dd00066,/t/dd00130"
5dLTYrdoF90, 30.000, 40.000, "/m/02mk9,/m/07pb8fc,/m/07q2z82,/m/07yv9,/t/dd00066,/t/dd00067"
5dP-BXzZ9xU, 30.000, 40.000, "/m/02mk9,/m/07pb8fc,/m/07q2z82,/m/07yv9,/m/09x0r,/m/0k4j,/t/dd00066"
5dXzyPf6jrI, 30.000, 40.000, "/m/07pb8fc,/m/07q2z82,/m/07yv9,/m/0k4j,/t/dd00066"
5dgiX5cAwd0, 30.000, 40.000, "/m/07pb8fc,/m/07yv9,/m/0k4j,/t/dd00066"
5dgvwacd-04, 25.000, 35.000, "/m/02mk9,/m/07pb8fc,/m/07yv9,/t/dd00066"
5diUzEIvt34, 5.000, 15.000, "/m/02mk9,/m/07yv9,/t/dd00066"
5dpG-3udQoo, 30.000, 40.000, "/m/02mk9,/m/07yv9,/m/0k4j,/t/dd00066"
5dsj2sjCDdM, 5.000, 15.000, "/m/07pb8fc,/m/07yv9,/t/dd00066"
5e-BL_9yni4, 30.000, 40.000, "/m/02mk9,/m/07q2z82,/m/07yv9,/m/09x0r,/m/0k4j,/t/dd00066"
5e9A-fuAM58, 30.000, 40.000, "/m/02mk9,/m/07q2z82,/m/07yv9,/m/0k4j,/t/dd00066"
5eDt3oClx_8, 18.000, 28.000, "/m/07pb8fc,/m/09x0r,/t/dd00066"
5eOeNlO5urI, 3.000, 13.000, "/m/07pb8fc,/m/07yv9,/m/0k4j,/t/dd00066"
5eUQK_n2L2k, 30.000, 40.000, "/m/02mk9,/m/07pb8fc,/m/07yv9,/m/09x0r,/t/dd00066"
5eW4KUygoBY, 30.000, 40.000, "/m/02mk9,/m/07pb8fc,/m/07yv9,/t/dd00066,/t/dd00130"
5eq1g95krRw, 9.000, 19.000, "/m/02mk9,/m/07pb8fc,/m/07yv9,/m/0k4j,/t/dd00066"
5fNon4ydiqo, 30.000, 40.000, "/m/07pb8fc,/m/07q2z82,/m/07yv9,/m/09x0r,/t/dd00066,/t/dd00130"
5fdf2EOzIoU, 30.000, 40.000, "/m/02mk9,/m/07yv9,/m/0k4j,/t/dd00066"
5fgEWn640uA, 30.000, 40.000, "/m/02mk9,/m/07q2z82,/t/dd00066"
5fpOIxw_GfI, 30.000, 40.000, "/m/02mk9,/m/07pb8fc,/m/07q2z82,/t/dd00066"
5ftU1xT5cyg, 10.000, 20.000, "/m/02mk9,/m/07pb8fc,/t/dd00066"
5g1klDRusYY, 6.000, 16.000, "/m/02mk9,/m/07q2z82,/m/07yv9,/m/0k4j,/t/dd00066"
5g2gSEUNuGA, 27.000, 37.000, "/m/07q2z82,/m/07yv9,/m/0k4j,/t/dd00066"
5gAhh01JVlw, 25.000, 35.000, "/m/02mk9,/m/07yv9,/t/dd00066,/t/dd00067,/t/dd00130"
5gHQQKVKt9k, 30.000, 40.000, "/m/07pb8fc,/m/07q2z82,/t/dd00066,/t/dd00130"
5gJYiOzp_Jk, 30.000, 40.000, "/m/02mk9,/m/07pb8fc,/m/07yv9,/m/0k4j,/t/dd00066"
5gKrYA5JXhw, 30.000, 40.000, "/m/02mk9,/m/07pb8fc,/m/07yv9,/m/0k4j,/t/dd00066"
